,Loan_Sanction_Amount_(USD)
11779,18536.88
11780,22004.8
11781,55484.39
11782,180293.25
11783,43959.1
11784,21113.91
11785,27246.66
11786,24865.92
11787,52529.95
11788,39539.7
11789,24654.51
11790,107002.42
11791,42228.95
11792,71772.96
11793,17850.58
11794,46726.83
11795,98890.78
11796,101117.53
11797,59389.42
11798,29157.0
11799,17376.37
11800,19415.51
11801,47524.36
11802,116626.79
11803,112699.54
11804,20179.91
11805,62715.9
11806,69665.01
11807,71408.2
11808,75401.09
11809,76684.67
11810,76163.4
11811,98020.05
11812,89594.3
11813,94323.29
11814,84136.32
11815,134685.05
11816,38239.68
11817,48975.24
11818,25444.22
11819,35051.91
11820,101096.94
11821,138142.4
11822,22754.18
11823,26343.69
11824,58455.54
11825,45090.12
11826,77557.07
11827,105362.68
11828,27224.99
11829,51230.63
11830,30882.96
11831,26004.62
11832,91918.03
11833,95112.81
11834,57735.46
11835,50017.44
11836,94378.71
11837,68419.74
11838,137078.66
11839,99290.04
11840,46354.42
11841,29265.45
11842,55524.92
11843,55091.14
11844,27129.49
11845,38161.36
11846,143033.4
11847,43687.6
11848,53939.97
11849,67622.8
11850,34165.88
11851,183431.52
11852,135774.8
11853,43516.86
11854,50624.87
11855,51979.25
11856,43734.9
11857,112379.18
11858,31359.85
11859,47379.98
11860,48112.74
11861,129968.44
11862,21912.44
11863,26802.21
11864,75473.08
11865,25161.22
11866,74127.88
11867,80156.52
11868,78899.46
11869,85611.82
11870,18735.73
11871,23559.51
11872,16746.08
11873,13176.74
11874,31027.13
11875,11310.79
11876,86527.06
11877,46329.7
11878,56373.63
11879,101189.96
11880,33253.58
11881,31197.2
11882,48559.06
11883,58136.22
11884,46134.97
11885,70042.27
11886,204559.1
11887,37577.22
11888,86271.34
11889,100651.82
11890,90138.91
11891,68317.09
11892,93391.69
11893,57286.28
11894,117284.99
11895,186524.28
11896,15465.08
11897,26228.53
11898,78565.48
11899,127875.84
11900,84546.66
11901,94521.84
11902,29630.1
11903,214014.92
11904,31578.46
11905,71326.02
11906,18513.9
11907,60510.11
11908,60013.63
11909,53711.43
11910,86461.13
11911,107872.29
11912,36597.85
11913,37057.39
11914,86399.88
11915,58543.45
11916,53975.01
11917,48190.27
11918,62769.08
11919,49680.96
11920,43962.25
11921,52790.15
11922,117847.79
11923,166965.79
11924,50606.35
11925,32971.55
11926,72723.35
11927,32274.52
11928,58066.48
11929,110175.38
11930,84944.93
11931,11622.96
11932,67445.77
11933,60093.59
11934,28638.75
11935,50693.03
11936,17543.04
11937,111259.92
11938,85158.78
11939,53738.2
11940,33414.26
11941,24106.66
11942,39358.86
11943,54165.47
11944,60345.86
11945,40467.85
11946,143646.93
11947,108941.37
11948,54710.86
11949,22063.53
11950,156968.96
11951,102176.52
11952,40943.51
11953,174618.74
11954,22842.29
11955,20248.83
11956,13322.78
11957,88385.38
11958,41350.73
11959,83132.87
11960,219214.34
11961,86528.58
11962,103553.15
11963,155480.14
11964,17323.89
11965,22622.92
11966,38252.84
11967,28339.43
11968,35403.6
11969,50568.13
11970,55091.6
11971,179562.92
11972,168347.23
11973,66032.83
11974,23994.26
11975,33131.08
11976,57542.84
11977,123508.06
11978,26126.04
11979,73982.11
11980,159818.63
11981,50976.07
11982,96402.65
11983,52197.99
11984,68979.3
11985,31603.2
11986,95978.31
11987,149338.22
11988,162025.24
11989,44999.81
11990,110697.76
11991,31418.86
11992,60367.28
11993,62918.98
11994,93425.66
11995,72978.73
11996,50911.71
11997,61868.1
11998,37219.88
11999,135824.61
12000,52140.24
12001,65134.79
12002,98878.26
12003,67276.43
12004,118871.73
12005,51515.58
12006,44690.02
12007,44567.13
12008,20566.75
12009,16659.53
12010,72696.4
12011,119921.96
12012,59373.6
12013,42191.53
12014,24592.66
12015,23606.84
12016,33907.13
12017,53343.63
12018,58843.54
12019,75497.33
12020,59280.82
12021,88402.78
12022,30805.98
12023,116008.96
12024,139159.41
12025,81045.61
12026,21240.88
12027,190629.2
12028,87188.2
12029,107128.05
12030,12304.99
12031,11080.05
12032,66811.54
12033,16741.01
12034,71632.44
12035,81062.85
12036,64288.43
12037,31388.83
12038,20041.18
12039,33742.6
12040,216583.32
12041,33737.37
12042,28823.81
12043,98755.18
12044,15816.43
12045,32043.59
12046,35727.98
12047,61424.0
12048,15397.8
12049,57905.24
12050,54212.48
12051,49185.18
12052,121493.28
12053,16745.42
12054,25072.04
12055,34384.62
12056,56372.02
12057,84224.87
12058,129939.87
12059,49021.4
12060,14199.45
12061,72501.73
12062,39058.05
12063,70021.08
12064,98389.36
12065,26743.53
12066,119723.02
12067,21292.17
12068,89573.69
12069,44450.06
12070,29522.89
12071,22728.41
12072,90639.89
12073,122209.4
12074,46430.78
12075,61435.11
12076,33376.67
12077,62485.68
12078,82850.61
12079,28233.74
12080,148377.05
12081,11160.84
12082,84793.47
12083,101983.06
12084,62307.97
12085,99397.14
12086,94681.42
12087,180789.89
12088,127038.25
12089,118360.76
12090,25941.17
12091,201838.56
12092,23671.27
12093,8837.39
12094,33629.16
12095,70436.01
12096,286728.12
12097,18864.53
12098,21281.5
12099,53137.66
12100,91274.13
12101,210931.74
12102,19892.64
12103,18421.43
12104,46555.4
12105,25027.2
12106,26833.16
12107,16946.1
12108,77133.38
12109,81842.92
12110,32183.24
12111,20654.06
12112,132844.86
12113,101945.61
12114,46765.4
12115,52571.0
12116,27648.31
12117,77144.96
12118,10179.87
12119,25880.13
12120,46791.16
12121,25491.09
12122,225562.36
12123,28956.2
12124,116301.73
12125,27965.15
12126,110456.28
12127,52180.54
12128,110209.05
12129,131861.06
12130,29175.46
12131,45597.64
12132,21770.72
12133,26722.87
12134,33255.28
12135,41811.9
12136,61989.58
12137,151267.06
12138,62032.81
12139,68387.36
12140,39292.77
12141,73572.86
12142,50871.73
12143,78652.74
12144,12608.74
12145,28794.97
12146,98192.65
12147,96417.01
12148,151869.82
12149,45809.23
12150,32149.27
12151,138754.95
12152,24912.29
12153,24917.1
12154,15782.69
12155,68175.1
12156,43881.95
12157,28819.65
12158,85216.33
12159,118551.9
12160,24458.13
12161,31967.92
12162,57848.86
12163,87094.01
12164,55383.97
12165,184091.05
12166,40642.38
12167,34190.18
12168,121036.58
12169,191250.34
12170,43971.36
12171,30745.89
12172,13734.47
12173,74060.17
12174,113258.18
12175,69032.82
12176,15022.89
12177,202618.65
12178,42249.89
12179,125577.71
12180,53581.49
12181,43446.47
12182,29662.77
12183,51083.03
12184,24790.69
12185,43722.61
12186,160621.5
12187,41589.55
12188,10095.28
12189,159616.62
12190,51505.61
12191,15249.26
12192,26155.89
12193,73590.21
12194,159017.81
12195,15433.96
12196,62809.71
12197,62971.42
12198,67379.54
12199,99150.26
12200,65976.18
12201,73367.25
12202,47517.9
12203,58507.93
12204,64406.73
12205,99458.61
12206,74655.13
12207,104419.16
12208,81751.27
12209,40127.51
12210,112743.37
12211,34846.52
12212,50884.9
12213,17974.76
12214,18170.69
12215,80206.43
12216,81613.79
12217,24098.44
12218,13185.21
12219,113181.59
12220,36098.48
12221,54481.9
12222,40225.54
12223,57836.82
12224,45187.92
12225,89792.1
12226,106978.66
12227,47512.79
12228,27886.66
12229,73305.17
12230,55493.28
12231,101209.32
12232,26645.3
12233,54065.1
12234,50172.37
12235,56338.25
12236,156072.02
12237,92514.0
12238,43890.79
12239,19691.89
12240,49024.21
12241,27605.88
12242,32673.34
12243,81165.92
12244,23255.5
12245,24480.7
12246,64613.94
12247,19690.17
12248,52693.03
12249,96314.02
12250,76401.53
12251,219643.03
12252,25079.13
12253,52347.56
12254,104443.97
12255,67301.04
12256,158376.71
12257,160547.38
12258,59783.07
12259,32651.82
12260,152382.36
12261,65155.75
12262,44036.8
12263,34018.6
12264,5916.94
12265,100552.1
12266,32489.81
12267,17417.27
12268,67622.14
12269,71572.95
12270,62852.45
12271,79753.75
12272,98240.66
12273,40467.14
12274,110936.57
12275,83760.31
12276,25894.53
12277,58265.17
12278,48732.98
12279,92175.81
12280,43340.99
12281,110533.31
12282,58559.29
12283,11406.34
12284,62342.7
12285,70959.62
12286,113018.8
12287,27774.29
12288,72288.91
12289,23365.4
12290,104994.16
12291,53665.33
12292,66347.23
12293,116815.74
12294,39160.74
12295,72488.17
12296,66081.05
12297,97401.39
12298,26216.35
12299,124757.71
12300,156540.95
12301,14002.39
12302,59311.04
12303,24267.58
12304,44434.57
12305,230732.63
12306,66076.79
12307,107253.77
12308,22471.8
12309,58315.74
12310,14616.56
12311,106240.45
12312,18031.42
12313,36318.92
12314,96864.54
12315,83990.58
12316,38845.75
12317,31025.86
12318,83503.55
12319,23601.86
12320,57949.16
12321,23568.22
12322,38237.53
12323,120580.52
12324,86986.72
12325,44207.55
12326,87580.47
12327,9543.31
12328,71482.27
12329,28299.86
12330,65377.27
12331,81965.64
12332,53991.99
12333,25625.05
12334,154571.47
12335,12667.79
12336,26703.81
12337,33719.26
12338,68461.01
12339,116889.16
12340,69751.39
12341,39042.46
12342,163769.51
12343,64590.99
12344,58008.73
12345,30141.35
12346,17889.66
12347,159306.42
12348,38140.87
12349,28272.7
12350,36190.59
12351,100466.89
12352,31127.56
12353,46517.12
12354,68002.58
12355,109524.8
12356,31985.72
12357,18012.02
12358,156313.46
12359,26339.85
12360,70542.63
12361,54474.53
12362,111597.26
12363,70457.3
12364,28178.12
12365,63182.85
12366,32617.94
12367,11141.94
12368,24917.48
12369,91518.24
12370,60629.08
12371,93376.67
12372,25911.19
12373,99117.02
12374,40471.62
12375,10574.64
12376,34062.2
12377,17645.78
12378,79499.23
12379,73384.07
12380,75912.4
12381,79141.62
12382,161371.74
12383,64941.49
12384,33160.59
12385,34402.84
12386,210179.85
12387,143998.22
12388,73214.18
12389,135805.03
12390,30177.23
12391,42895.72
12392,34978.52
12393,119166.85
12394,26448.04
12395,114116.3
12396,31148.67
12397,120432.98
12398,60624.18
12399,96001.01
12400,80848.56
12401,100168.02
12402,19249.37
12403,59102.13
12404,25172.69
12405,144802.69
12406,43344.32
12407,130066.36
12408,68231.62
12409,28813.14
12410,15494.0
12411,58463.0
12412,134178.2
12413,32791.57
12414,37972.05
12415,58460.52
12416,78827.52
12417,101259.77
12418,29899.2
12419,26936.31
12420,50206.55
12421,24405.82
12422,68250.15
12423,15308.75
12424,68202.75
12425,19407.05
12426,22171.02
12427,31543.13
12428,65358.92
12429,78696.63
12430,34862.97
12431,178002.56
12432,96553.37
12433,67207.71
12434,35754.27
12435,18009.83
12436,25077.09
12437,57124.42
12438,58118.28
12439,26696.5
12440,20314.54
12441,91264.2
12442,30708.09
12443,28397.73
12444,85880.59
12445,28464.47
12446,36077.35
12447,50455.66
12448,122606.89
12449,95931.69
12450,78764.09
12451,15208.22
12452,23964.88
12453,49155.32
12454,91440.57
12455,70825.93
12456,17845.56
12457,53918.49
12458,34814.8
12459,94204.82
12460,13344.46
12461,71647.44
12462,15553.41
12463,21935.16
12464,47248.36
12465,74357.79
12466,150860.66
12467,113310.27
12468,28322.97
12469,94270.24
12470,131856.9
12471,13536.79
12472,104241.25
12473,143289.97
12474,65727.39
12475,28876.06
12476,79484.84
12477,101537.32
12478,59855.54
12479,92023.36
12480,91080.07
12481,94168.23
12482,48180.42
12483,15959.81
12484,16167.9
12485,19219.9
12486,112995.59
12487,100200.67
12488,45999.34
12489,12374.3
12490,65141.31
12491,76362.77
12492,44778.39
12493,97681.68
12494,124048.44
12495,93119.26
12496,30540.63
12497,49579.8
12498,48633.14
12499,235392.21
12500,113856.71
12501,26717.88
12502,67628.18
12503,72710.9
12504,22414.02
12505,69785.34
12506,25267.05
12507,46488.34
12508,12176.92
12509,89626.24
12510,13404.61
12511,111715.95
12512,70234.26
12513,55097.65
12514,27286.55
12515,49337.92
12516,22909.78
12517,50052.43
12518,108812.76
12519,8443.59
12520,62292.27
12521,43723.82
12522,31779.59
12523,74573.65
12524,29110.21
12525,25965.62
12526,98160.54
12527,99090.47
12528,38504.09
12529,49019.44
12530,20333.18
12531,74078.41
12532,117320.1
12533,36499.34
12534,50009.38
12535,68895.13
12536,91597.53
12537,31704.95
12538,35357.93
12539,16225.08
12540,31065.47
12541,34290.75
12542,91332.6
12543,51690.18
12544,69984.07
12545,23176.68
12546,47679.83
12547,117094.5
12548,24812.4
12549,34857.4
12550,41722.06
12551,65643.76
12552,88710.74
12553,93022.61
12554,24433.55
12555,27771.14
12556,20673.26
12557,121154.36
12558,17323.63
12559,27306.72
12560,51234.18
12561,21457.66
12562,87039.22
12563,35071.91
12564,60247.86
12565,43846.81
12566,78187.01
12567,44176.23
12568,25050.38
12569,62551.93
12570,84631.66
12571,65935.11
12572,32069.98
12573,69156.9
12574,46563.57
12575,57507.87
12576,37860.16
12577,33876.56
12578,25996.18
12579,53215.03
12580,82107.51
12581,10567.9
12582,38071.0
12583,117360.01
12584,30535.47
12585,84708.4
12586,36471.28
12587,95103.95
12588,31389.75
12589,91094.63
12590,95685.65
12591,65072.12
12592,21687.3
12593,213438.87
12594,52533.31
12595,72000.4
12596,34439.78
12597,26008.7
12598,51276.33
12599,65716.21
12600,92077.99
12601,48002.75
12602,54448.6
12603,12618.27
12604,21635.53
12605,52876.31
12606,22655.0
12607,61952.05
12608,110493.56
12609,70807.39
12610,32159.3
12611,26900.57
12612,31013.6
12613,17046.85
12614,9565.7
12615,146767.24
12616,24129.16
12617,156409.58
12618,169248.76
12619,51366.25
12620,45432.74
12621,147284.76
12622,98388.19
12623,72011.54
12624,41658.51
12625,97967.12
12626,65085.61
12627,60240.7
12628,74059.94
12629,177524.59
12630,46757.61
12631,66449.43
12632,117138.23
12633,138873.33
12634,15474.62
12635,142145.17
12636,46770.67
12637,145386.0
12638,62369.67
12639,133503.19
12640,95680.6
12641,20286.01
12642,27274.27
12643,30603.37
12644,148383.5
12645,26418.7
12646,131686.18
12647,84958.19
12648,14791.23
12649,22196.75
12650,139202.87
12651,24453.39
12652,157276.27
12653,78619.89
12654,23958.23
12655,28953.66
12656,69720.54
12657,75699.75
12658,25659.96
12659,96559.95
12660,76543.84
12661,54994.35
12662,89981.55
12663,12870.03
12664,42841.58
12665,45704.45
12666,99618.99
12667,74194.0
12668,140380.88
12669,90565.9
12670,86568.07
12671,91027.62
12672,112732.52
12673,137350.24
12674,58894.98
12675,22060.97
12676,57256.53
12677,61360.64
12678,86108.24
12679,47596.14
12680,27315.34
12681,27460.34
12682,63530.89
12683,46942.29
12684,68666.5
12685,44184.71
12686,58127.21
12687,14211.92
12688,53306.71
12689,15411.73
12690,14899.77
12691,129198.2
12692,69700.19
12693,30600.71
12694,45431.78
12695,60572.81
12696,51461.0
12697,18417.46
12698,13641.59
12699,88512.26
12700,108317.33
12701,225172.14
12702,53348.99
12703,60976.16
12704,144864.14
12705,41064.86
12706,64181.58
12707,85821.68
12708,126621.41
12709,47497.68
12710,150810.4
12711,24593.52
12712,49443.27
12713,38048.67
12714,25837.58
12715,108295.61
12716,22804.51
12717,75866.62
12718,131545.21
12719,40427.89
12720,72875.54
12721,142861.53
12722,97970.3
12723,91819.88
12724,38678.0
12725,24104.86
12726,129612.13
12727,278166.37
12728,41109.7
12729,91754.14
12730,28768.25
12731,24479.16
12732,35496.18
12733,124465.94
12734,81801.62
12735,44043.52
12736,75232.02
12737,127880.51
12738,27554.17
12739,26360.62
12740,17710.65
12741,10890.78
12742,17800.85
12743,179520.76
12744,30327.63
12745,103561.09
12746,185997.38
12747,76497.03
12748,99603.29
12749,26266.34
12750,157757.14
12751,119435.02
12752,60258.48
12753,15686.84
12754,33579.28
12755,34929.45
12756,17164.91
12757,82375.03
12758,169552.59
12759,154249.42
12760,50361.2
12761,40941.95
12762,100360.42
12763,109058.61
12764,110864.87
12765,177676.51
12766,26024.6
12767,29293.76
12768,92089.16
12769,98367.56
12770,16865.94
12771,71940.91
12772,84546.33
12773,63397.47
12774,40659.67
12775,143963.29
12776,94696.63
12777,186587.02
12778,189283.19
12779,118356.24
12780,68738.91
12781,80730.9
12782,90095.54
12783,207339.91
12784,68586.78
12785,80670.62
12786,47739.54
12787,35825.02
12788,101233.99
12789,55342.24
12790,118222.33
12791,99694.93
12792,38865.83
12793,123158.15
12794,33834.09
12795,28579.16
12796,22703.03
12797,59778.67
12798,134790.56
12799,76681.04
12800,54624.24
12801,10804.1
12802,34686.58
12803,147965.23
12804,58394.55
12805,44852.86
12806,104989.35
12807,97554.39
12808,228032.81
12809,113084.49
12810,99850.91
12811,23952.21
12812,64396.79
12813,96396.68
12814,41457.41
12815,44291.76
12816,214940.29
12817,59078.1
12818,22308.45
12819,164073.48
12820,75165.34
12821,207398.14
12822,80613.95
12823,127150.06
12824,81429.8
12825,59050.16
12826,40268.82
12827,45583.55
12828,30128.16
12829,89803.57
12830,142324.95
12831,18814.33
12832,41083.94
12833,132721.4
12834,33268.45
12835,30271.18
12836,73762.82
12837,115477.1
12838,49771.36
12839,112445.93
12840,79741.53
12841,13634.32
12842,54336.86
12843,67924.95
12844,74288.31
12845,43809.41
12846,104514.09
12847,51310.03
12848,55664.26
12849,137457.7
12850,126729.4
12851,145569.53
12852,33252.66
12853,31552.24
12854,95478.73
12855,114996.61
12856,68935.43
12857,23379.68
12858,29642.87
12859,24349.34
12860,32313.22
12861,62138.84
12862,90867.58
12863,119525.9
12864,23559.28
12865,61676.34
12866,23851.78
12867,50011.82
12868,115445.95
12869,59734.62
12870,23816.71
12871,114418.73
12872,83739.34
12873,130522.95
12874,141278.54
12875,51665.87
12876,56144.85
12877,78293.93
12878,26409.97
12879,57621.99
12880,35929.47
12881,28130.27
12882,26908.73
12883,48666.44
12884,74483.02
12885,43294.97
12886,216369.73
12887,54785.18
12888,21762.53
12889,48773.44
12890,13443.88
12891,33806.16
12892,187642.48
12893,137452.0
12894,72365.46
12895,101258.87
12896,42244.12
12897,69638.35
12898,89443.91
12899,59912.81
12900,79891.01
12901,19362.36
12902,65263.15
12903,49444.92
12904,13675.34
12905,82291.49
12906,108820.59
12907,25551.09
12908,55907.8
12909,69789.74
12910,34116.28
12911,68631.75
12912,29511.62
12913,46382.83
12914,67817.76
12915,32652.8
12916,98491.39
12917,22905.97
12918,28164.89
12919,88249.22
12920,37641.03
12921,70399.34
12922,48880.24
12923,57176.6
12924,13706.26
12925,60487.24
12926,38853.66
12927,76433.37
12928,42312.62
12929,40973.2
12930,67645.15
12931,87493.61
12932,61384.26
12933,125729.06
12934,64147.63
12935,133328.86
12936,22417.05
12937,41099.23
12938,25442.03
12939,59118.83
12940,45206.78
12941,86961.43
12942,28937.45
12943,48140.06
12944,62316.01
12945,21472.42
12946,55920.12
12947,41390.73
12948,138486.56
12949,204470.9
12950,92995.9
12951,35538.02
12952,42050.31
12953,75864.41
12954,111597.15
12955,203382.32
12956,31863.58
12957,21697.51
12958,25230.29
12959,50686.29
12960,52390.01
12961,10676.18
12962,223532.38
12963,23547.77
12964,15661.22
12965,13297.69
12966,51596.19
12967,48859.83
12968,17068.87
12969,137142.88
12970,68871.1
12971,54872.89
12972,70768.59
12973,50522.91
12974,82211.46
12975,153375.43
12976,20124.03
12977,32307.93
12978,31752.44
12979,12627.86
12980,7133.15
12981,59346.77
12982,87430.04
12983,81103.13
12984,71961.58
12985,42295.12
12986,76025.33
12987,57486.33
12988,89882.48
12989,49648.61
12990,73035.92
12991,12550.82
12992,18423.02
12993,69909.85
12994,73061.98
12995,89966.0
12996,11085.76
12997,99325.24
12998,21046.37
12999,28760.68
13000,87718.58
13001,20191.65
13002,85644.97
13003,24950.14
13004,17408.57
13005,47023.1
13006,30723.7
13007,211982.9
13008,34029.78
13009,44605.83
13010,64319.83
13011,37309.0
13012,89126.82
13013,129876.8
13014,96607.13
13015,41426.38
13016,53723.24
13017,8158.79
13018,22824.12
13019,116414.43
13020,176224.89
13021,87766.72
13022,31282.81
13023,103944.0
13024,57241.36
13025,34628.66
13026,76506.15
13027,26739.14
13028,158856.57
13029,88682.89
13030,135279.33
13031,85388.33
13032,64077.35
13033,81838.82
13034,81866.29
13035,17817.97
13036,236677.66
13037,27133.83
13038,77994.14
13039,71268.73
13040,54969.55
13041,104603.11
13042,76049.1
13043,71229.69
13044,44105.8
13045,37355.72
13046,17605.53
13047,106889.8
13048,79232.09
13049,29185.01
13050,65796.0
13051,40032.14
13052,111805.35
13053,56397.31
13054,47319.64
13055,70519.66
13056,122933.77
13057,100018.77
13058,161162.8
13059,27734.1
13060,33689.55
13061,124047.42
13062,101048.11
13063,24629.96
13064,68523.18
13065,66506.58
13066,50461.66
13067,31498.64
13068,23791.78
13069,81476.2
13070,82237.79
13071,62121.04
13072,54392.59
13073,17648.58
13074,14818.66
13075,53274.48
13076,29185.48
13077,49762.05
13078,43477.36
13079,86880.4
13080,24690.01
13081,87642.64
13082,20801.36
13083,37215.52
13084,58647.85
13085,72400.31
13086,90930.64
13087,164926.89
13088,79630.07
13089,61636.1
13090,85861.39
13091,100981.98
13092,21292.98
13093,16108.29
13094,56870.47
13095,115271.53
13096,130541.88
13097,6425.0
13098,59661.77
13099,51497.82
13100,80089.32
13101,23564.44
13102,57640.01
13103,137959.94
13104,28638.91
13105,104679.33
13106,20659.76
13107,18284.93
13108,80977.22
13109,74008.28
13110,94126.06
13111,69598.71
13112,53872.68
13113,9680.2
13114,26312.96
13115,54199.59
13116,32526.58
13117,46773.82
13118,29379.58
13119,65082.03
13120,30470.81
13121,31094.04
13122,68533.11
13123,49567.44
13124,25062.75
13125,45247.96
13126,95762.89
13127,61901.05
13128,62318.77
13129,64968.54
13130,45101.39
13131,65201.58
13132,15363.38
13133,77777.39
13134,130130.37
13135,78498.59
13136,23200.59
13137,17740.99
13138,78204.78
13139,212633.05
13140,8311.62
13141,116030.84
13142,114612.31
13143,17155.72
13144,67192.24
13145,75528.58
13146,16158.54
13147,87795.74
13148,102375.07
13149,58366.24
13150,36927.08
13151,35976.56
13152,69477.89
13153,49569.6
13154,52650.83
13155,78922.18
13156,68013.17
13157,112247.32
13158,47535.52
13159,56688.09
13160,27046.62
13161,78869.3
13162,105790.92
13163,103728.17
13164,149531.14
13165,64067.85
13166,17618.2
13167,43161.69
13168,91605.84
13169,65834.48
13170,76550.89
13171,56475.62
13172,126362.78
13173,58090.71
13174,42085.07
13175,24526.17
13176,133676.28
13177,22890.88
13178,21977.11
13179,73867.5
13180,48838.95
13181,93872.81
13182,167647.76
13183,17363.93
13184,100835.05
13185,72052.77
13186,98414.68
13187,26102.53
13188,127495.42
13189,28053.32
13190,31476.94
13191,32310.53
13192,26713.01
13193,29723.08
13194,108074.46
13195,148496.5
13196,197771.15
13197,54449.33
13198,23997.54
13199,67566.15
13200,79846.38
13201,45188.2
13202,26684.89
13203,108859.35
13204,100163.85
13205,12020.28
13206,52000.89
13207,66143.98
13208,145581.32
13209,52590.12
13210,83314.76
13211,84294.12
13212,41564.28
13213,7249.93
13214,36481.3
13215,102185.34
13216,83032.62
13217,95818.01
13218,17026.67
13219,42141.79
13220,26654.58
13221,43927.36
13222,47141.69
13223,30161.2
13224,11688.61
13225,26703.13
13226,70118.44
13227,28488.26
13228,49412.54
13229,32638.63
13230,51928.04
13231,89147.1
13232,86747.78
13233,31945.74
13234,36164.07
13235,141281.46
13236,96946.78
13237,10778.33
13238,23433.56
13239,46279.41
13240,168272.33
13241,156675.01
13242,25406.35
13243,21747.66
13244,128793.89
13245,59195.68
13246,11356.89
13247,93760.25
13248,30033.11
13249,37910.34
13250,63356.63
13251,30697.0
13252,86264.88
13253,48390.75
13254,25555.56
13255,56257.31
13256,59908.16
13257,93708.16
13258,55531.56
13259,70880.04
13260,47757.72
13261,24697.69
13262,45118.69
13263,29485.92
13264,24946.94
13265,51813.03
13266,233786.95
13267,52874.55
13268,34756.67
13269,25696.3
13270,49319.78
13271,17804.58
13272,33029.03
13273,102430.21
13274,80604.46
13275,97784.3
13276,46520.18
13277,128749.4
13278,71072.67
13279,69686.65
13280,116766.96
13281,88668.25
13282,81052.26
13283,47136.42
13284,82962.35
13285,18813.94
13286,30039.86
13287,146724.19
13288,22585.4
13289,32870.29
13290,62954.37
13291,46672.75
13292,32974.98
13293,17980.25
13294,31004.95
13295,57755.33
13296,18247.15
13297,63128.73
13298,7940.56
13299,86932.05
13300,85509.99
13301,36626.47
13302,55984.99
13303,83660.1
13304,33159.61
13305,23455.12
13306,73253.42
13307,66584.46
13308,98571.92
13309,85798.69
13310,16239.16
13311,96323.81
13312,29069.61
13313,19739.23
13314,202770.22
13315,52402.77
13316,45895.69
13317,170848.4
13318,45395.44
13319,61029.02
13320,172219.58
13321,60120.28
13322,47863.5
13323,77170.97
13324,67094.51
13325,131975.04
13326,28262.48
13327,21148.9
13328,73773.88
13329,23512.62
13330,45643.03
13331,45677.62
13332,90599.86
13333,141145.82
13334,21300.5
13335,121253.21
13336,65508.94
13337,64710.5
13338,46593.7
13339,32408.86
13340,57687.78
13341,13997.32
13342,157329.1
13343,62702.44
13344,82171.11
13345,42933.16
13346,211532.98
13347,62904.83
13348,77601.3
13349,45498.37
13350,25916.97
13351,49044.52
13352,72794.08
13353,75381.16
13354,41378.01
13355,17946.79
13356,41406.88
13357,75406.04
13358,27523.92
13359,135101.98
13360,190679.78
13361,70222.19
13362,44152.27
13363,18284.85
13364,84448.45
13365,141470.82
13366,109249.31
13367,17184.36
13368,99685.32
13369,149313.61
13370,36155.43
13371,35838.56
13372,79418.57
13373,26332.99
13374,80335.04
13375,167044.74
13376,20825.4
13377,83643.7
13378,232945.96
13379,137953.33
13380,29172.36
13381,156545.51
13382,27392.89
13383,209856.57
13384,38269.05
13385,72357.35
13386,148755.68
13387,23117.54
13388,29272.73
13389,30455.11
13390,132112.33
13391,69204.35
13392,77308.79
13393,14123.37
13394,31119.87
13395,152563.09
13396,127181.33
13397,41232.69
13398,59576.02
13399,12897.44
13400,136958.94
13401,39925.98
13402,66841.28
13403,85541.75
13404,78826.85
13405,59363.2
13406,158752.04
13407,142743.39
13408,164897.18
13409,35474.73
13410,82866.23
13411,25236.21
13412,50477.16
13413,65318.64
13414,75351.99
13415,92426.98
13416,19110.32
13417,16389.86
13418,77933.06
13419,169093.93
13420,32541.95
13421,97632.82
13422,15782.18
13423,123742.78
13424,86703.2
13425,18317.05
13426,88868.82
13427,67377.16
13428,26638.05
13429,87365.12
13430,18326.71
13431,19956.05
13432,41049.21
13433,29085.93
13434,126789.28
13435,31853.09
13436,94186.24
13437,36643.42
13438,70452.27
13439,170756.18
13440,48603.29
13441,20441.87
13442,61611.23
13443,32757.17
13444,27255.08
13445,24894.84
13446,23485.99
13447,122009.02
13448,70548.93
13449,100339.52
13450,90413.03
13451,14645.64
13452,30557.21
13453,67676.62
13454,47305.38
13455,9752.23
13456,67131.18
13457,287083.11
13458,80579.48
13459,56588.07
13460,93019.01
13461,34738.7
13462,101969.45
13463,41251.18
13464,205731.03
13465,64941.16
13466,57596.86
13467,80774.76
13468,88253.72
13469,39781.59
13470,66059.93
13471,111596.27
13472,56657.3
13473,34831.93
13474,99925.22
13475,136335.77
13476,77917.88
13477,27632.4
13478,85889.23
13479,65524.45
13480,26506.91
13481,46878.12
13482,51428.5
13483,45222.07
13484,37929.25
13485,31582.29
13486,57487.01
13487,61158.97
13488,27232.26
13489,31364.09
13490,102577.49
13491,69708.72
13492,23835.47
13493,27528.6
13494,61278.65
13495,21517.54
13496,137077.94
13497,78241.03
13498,97744.28
13499,76194.87
13500,57445.96
13501,24561.42
13502,29386.15
13503,63834.77
13504,119839.49
13505,82330.05
13506,91523.32
13507,9819.69
13508,29033.42
13509,105735.22
13510,29762.48
13511,64989.6
13512,124376.3
13513,51939.08
13514,129687.52
13515,24958.56
13516,75949.42
13517,12509.33
13518,53404.46
13519,30620.9
13520,16830.96
13521,100474.29
13522,27594.54
13523,28436.81
13524,53956.48
13525,90170.75
